school_rank,school_name,school_id,school_state,professor_id,professor_legacy_id,professor_first,professor_last,department,avg_rating,avg_difficulty,would_take_again_percent,num_ratings,profile_url
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMDc5MjEx,2079211,Whitney,Morrison,Education,5,3,100,2,https://www.ratemyprofessors.com/professor/2079211
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yNDY4NDM4,2468438,Jo,Hurt,English,5,2,100,1,https://www.ratemyprofessors.com/professor/2468438
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzQyMDQ0,2342044,Lee,Plested,Art History,2,4,0,1,https://www.ratemyprofessors.com/professor/2342044
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci05NjM0ODk=,963489,Ralph,Riley,Environmental Studies,4.7,3,100,14,https://www.ratemyprofessors.com/professor/963489
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMTcyNDcx,2172471,Beth,Leonard,Theater,5,3.2,100,5,https://www.ratemyprofessors.com/professor/2172471
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yNDY1Mjc1,2465275,Warren,Cornwall,Environmental Studies,4,4,100,1,https://www.ratemyprofessors.com/professor/2465275
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjczNzIy,2273722,Jill,Hunt-Thompson,Agriculture,1,4,0,2,https://www.ratemyprofessors.com/professor/2273722
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNjY5MTk=,166919,Karen,Bradley,Sociology,2.8,3.9,28.5714,43,https://www.ratemyprofessors.com/professor/166919
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yNDEyMDU4,2412058,Justin,Manipis,Physical Education,5,3.5,100,2,https://www.ratemyprofessors.com/professor/2412058
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0zNDAxNTQ=,340154,Danny,Rowe,Humanities,3.8,2.8,50,18,https://www.ratemyprofessors.com/professor/340154
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMTE1Njg1,2115685,Michael,Williams,Biology,3,3.3,50,15,https://www.ratemyprofessors.com/professor/2115685
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci05ODcwNzc=,987077,Maia,Langenberg,Mathematics,2.8,3.8,0,13,https://www.ratemyprofessors.com/professor/987077
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xMjgzMDY1,1283065,Steven,Hoffman,Ethnic Studies,4.5,1.8,50,8,https://www.ratemyprofessors.com/professor/1283065
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzYxMDY5,2361069,Murray,Pendergrass,Mathematics,3,3.5,50,2,https://www.ratemyprofessors.com/professor/2361069
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yNDUzMTY4,2453168,John,Friesen,Music,5,2,100,1,https://www.ratemyprofessors.com/professor/2453168
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yNDUzMTYx,2453161,Kirsten,Jensen,Education,5,1,100,1,https://www.ratemyprofessors.com/professor/2453161
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjkwMDQ3,2290047,Tracy,Haack,English,5,2.3,100,6,https://www.ratemyprofessors.com/professor/2290047
